main_topic,sub_topic,C,utterance,question,option1,option2,option3,option4,answer,answer_index,length_no_space
집에서의 이야기,집에서의 휴식 시간 속에서의 일상,170,"지난주에 비가 내리던 저녁, 소파에 기대어 따뜻한 차를 한 잔 마시며 좋아하는 소설책을 읽었다. 창밖에서 들려오는 빗소리와 조명이 만들어내는 은은한 분위기 덕분에 마음이 한결 편안해졌다. 가족들은 각자 방에서 시간을 보내고 있었고, 오랜만에 혼자만의 여유를 만끽했다. 책 속 주인공의 감정에 빠져들다가, 나도 모르게 시간이 훌쩍 흘러버렸다.",비가 오던 저녁에 내가 한 활동은 무엇이었나요?,잘 모르겠음,가족과 보드게임을 했다,소설책을 읽으며 차를 마셨다,방 청소를 했다,소설책을 읽으며 차를 마셨다,3,146
집에서의 이야기,집에서의 휴식 시간 속에서의 일상,170,"창밖에서 빗소리가 들리는 저녁에 소파에 앉아 책을 펼쳤다. 따뜻한 차를 옆에 두고, 오랜만에 좋아하는 소설을 천천히 읽으니 시간이 금방 흘렀다. 갑자기 고양이가 무릎 위로 올라와서 책장을 넘기는 손을 바라봤다. 책 한 장을 넘길 때마다 고양이도 고개를 갸웃거려, 그 모습이 귀여워 잠시 책을 덮고 쓰다듬어 주었다. 이 순간만큼은 아무 걱정 없이 마음이 편안해졌다.",발화자가 책을 읽는 동안 고양이는 무엇을 했나요?,잘 모르겠음,창밖을 바라봤다,무릎 위로 올라와 책장을 넘기는 손을 바라봤다,방 안을 뛰어다녔다,무릎 위로 올라와 책장을 넘기는 손을 바라봤다,3,152
책과의 생활,나를 바꾼 책 이야기,170,"며칠 전 우연히 친구가 빌려준 '모든 순간의 심리학'이라는 책을 읽으면서 내 일상에 작은 변화가 생겼다. 책 속에 나오는 한 구절, '감정은 흘러가는 것'이라는 말을 곱씹으며, 예전 같으면 사소한 일에도 금방 짜증내던 내가 최근엔 한 박자 쉬어가며 감정을 바라보게 되었다. 예를 들어 지하철에서 밀치고 가는 사람을 만났을 때도, 그동안은 불쾌함이 오래 남았지만, 이제는 잠깐 불편해도 금세 마음이 가라앉는 걸 느꼈다. 덕분에 하루가 한결 가벼워진 것 같아 신기했다.",화자가 최근 감정을 다루는 데 영향을 준 책에서 가장 인상 깊었던 구절은 무엇이었나요?,잘 모르겠음,감정은 흘러가는 것,행복은 선택이다,과거를 잊어라,감정은 흘러가는 것,2,195
책과의 생활,나를 바꾼 책 이야기,170,"며칠 전, 우연히 도서관에서 '작은 것들의 신'이라는 소설을 집어 들었다. 평소라면 잘 선택하지 않았을 법한 책이었지만, 첫 장을 펼치는 순간부터 빠져들었다. 주인공이 겪는 상실과 성장의 과정을 따라가며 나도 내 삶의 작은 순간들을 돌아보게 되었다. 책을 다 읽고 난 뒤에는, 평소 소홀히 여겼던 일상 속 소중함을 더 많이 느끼게 되었고, 나 자신에게 조금 더 친절해지기로 마음먹었다.",화자는 어떤 책을 읽고 일상 속 소중함을 더 많이 느끼게 되었나요?,잘 모르겠음,작은 것들의 신,어린 왕자,데미안,작은 것들의 신,2,161
책과의 생활,나를 바꾼 책 이야기,170,"며칠 전, 우연히 도서관에서 집어 든 책 한 권이 내 일상을 바꿨다. 예전에는 아침마다 스마트폰을 먼저 확인하는 게 습관이었는데, 그 책을 읽고 나서는 아침에 일어나면 창문을 열고 잠시 산책을 하고 있다. 책에서 제안한 작은 변화들이 생각보다 마음을 차분하게 해주었고, 덕분에 하루를 좀 더 여유 있게 시작하게 되었다. 이런 경험을 통해 책이 주는 영향력을 새삼 느꼈다.",발화자가 책을 읽고 바꾼 아침 습관은 무엇인가요?,잘 모르겠음,아침마다 음악을 듣기 시작했다,아침에 산책을 하게 되었다,아침에 커피를 마시게 되었다,아침에 산책을 하게 되었다,3,153
책과의 생활,나를 바꾼 책 이야기,170,"며칠 전 우연히 친구가 추천해준 '어른의 어휘력'이라는 책을 읽기 시작했다. 처음엔 그저 어휘를 늘리고 싶다는 생각뿐이었는데, 책을 읽다 보니 말과 글을 대하는 내 태도 자체가 바뀌는 느낌을 받았다. 일상에서 무심코 쓰던 단어들이 얼마나 나의 생각을 제한했는지 깨닫게 되었고, 그래서 최근에는 대화를 할 때 좀 더 신중하게 단어를 고르게 된다. 이 책을 읽고 나서 평소와는 다르게 친구에게도 내 생각을 차분하게 설명할 수 있었고, 상대방의 말도 더욱 잘 이해하게 된 것 같다.",내가 친구에게 추천받아 읽게 된 책의 제목은 무엇인가요?,잘 모르겠음,어른의 어휘력,말의 품격,나는 나로 살기로 했다,어른의 어휘력,2,197
책과의 생활,다시는 읽고 싶지 않은 책과 그 이유,170,"며칠 전 친구 추천으로 한 소설을 읽게 되었는데, 주인공이 반복적으로 실수를 저지르고 주변 인물들과 오해만 쌓여가는 전개가 너무 답답했다. 마지막까지 희망적인 결말도 아니었고, 등장인물들 사이의 감정이해도 제대로 안 되어서 몰입하기 어려웠다. 특히 긴장감을 주려고 했던 장면들이 오히려 억지스럽게 느껴져서 읽으면서 점점 지치기만 했다. 이런 책은 다시 펼쳐보고 싶지 않다는 생각이 들었다.",화자가 그 소설을 다시 읽고 싶지 않다고 느낀 가장 큰 이유는 무엇이었나요?,잘 모르겠음,등장인물 이름이 어려워서,주인공의 반복되는 실수와 답답한 전개,책이 너무 짧아서,주인공의 반복되는 실수와 답답한 전개,3,167
책과의 생활,다시는 읽고 싶지 않은 책과 그 이유,170,"며칠 전에 친구가 추천해준 책을 읽었는데, 기대와는 달리 내용이 너무 무겁고 우울해서 읽는 내내 마음이 불편했다. 주인공이 계속 불행한 일만 겪어서 감정적으로 힘들었고, 마지막까지도 희망적인 부분이 거의 없었다. 평소엔 다양한 장르를 즐기지만, 이번 책은 읽고 나서도 기분이 가라앉아 며칠 동안 다른 책을 손에 잡기도 힘들었다. 아마 이런 분위기의 책은 앞으로 다시 읽고 싶지 않을 것 같다.",화자가 다시 읽고 싶지 않은 이유는 무엇인가요?,잘 모르겠음,등장인물이 너무 많아서,결말이 해피엔딩이 아니라서,내용이 무겁고 우울해서,내용이 무겁고 우울해서,4,164
책과의 생활,다시는 읽고 싶지 않은 책과 그 이유,170,"며칠 전 책장 정리를 하다가 예전에 읽었던 한 소설이 눈에 들어왔다. 그 책을 집어 들자마자 불편했던 감정이 떠올랐다. 이야기 전개가 지나치게 우울하고 등장인물 대부분이 서로에게 상처를 주는 내용이어서 읽는 내내 답답함을 느꼈다. 마지막 장을 덮은 후에는 한동안 기분이 가라앉았던 기억이 있어서, 다시는 그 책을 읽고 싶지 않다는 생각이 들었다.",내가 다시 읽고 싶지 않은 이유는 무엇인가?,잘 모르겠음,이야기가 너무 짧아서,등장인물들이 서로에게 상처를 주는 내용이어서,책 표지가 마음에 들지 않아서,등장인물들이 서로에게 상처를 주는 내용이어서,3,145
책과의 생활,다시는 읽고 싶지 않은 책과 그 이유,170,"며칠 전 친구의 추천으로 읽기 시작한 소설이 있었는데, 기대와는 달리 이야기 전개가 너무 느리고 등장인물들의 행동도 이해하기 어려워서 집중하기 힘들었다. 중간쯤까지 억지로 참고 읽었지만, 갑작스럽게 결말이 나와 허무함만 남았다. 평소 책을 웬만하면 끝까지 읽는 편인데, 이번에는 정말 다시 손에 들고 싶지 않을 정도로 지루하고 답답한 경험이었다. 다음엔 취향을 더 잘 파악하고 책을 골라야겠다는 생각이 들었다.",발화자가 책을 다시 읽고 싶지 않다고 느낀 가장 큰 이유는 무엇이었나요?,잘 모르겠음,등장인물 수가 너무 많아서,이야기 전개가 느리고 결말이 허무해서,책이 너무 두꺼워서 읽기 힘들어서,이야기 전개가 느리고 결말이 허무해서,3,175
책과의 생활,마음에 특별히 남은 구절과 그 이유,170,"며칠 전, 친구가 추천해준 소설을 읽다가 마음에 깊이 남는 구절을 만났다. '누군가를 진심으로 이해한다는 것은 그 사람의 슬픔까지 함께 느끼는 것이다'라는 문장이었는데, 그 순간 내가 가족이나 친구들의 고민을 쉽게 넘겼던 적이 떠올랐다. 그래서 앞으로는 내 주변 사람들의 감정에 좀 더 귀 기울이고 공감하려고 다짐하게 되었다.",화자가 책에서 인상 깊게 남았던 구절은 어떤 내용이었는가?,잘 모르겠음,행복은 스스로 찾아야 한다는 내용,누군가를 진심으로 이해한다는 것은 그 사람의 슬픔까지 함께 느끼는 것이라는 내용,지식은 경험에서 온다는 내용,누군가를 진심으로 이해한다는 것은 그 사람의 슬픔까지 함께 느끼는 것이라는 내용,3,138
책과의 생활,마음에 특별히 남은 구절과 그 이유,170,"며칠 전, 오랜만에 꺼낸 소설책을 읽다가 '가장 어두운 밤도 결국은 새벽을 품고 있다'라는 구절을 발견했다. 그 문장을 처음 접했을 때, 최근 힘들었던 시기가 자연스럽게 떠올랐다. 한동안 앞이 보이지 않을 만큼 답답했는데, 이 구절이 작은 위로가 되었다. 어두운 시간도 언젠가는 지나간다는 사실을 다시금 느끼며 책장을 덮었다.",화자가 특별히 마음에 남은 소설책의 구절은 어떤 의미로 다가왔나요?,잘 모르겠음,새벽에 일찍 일어나라는 조언으로 다가왔다,힘든 시기가 결국 지나간다는 위로로 다가왔다,어두운 밤에 책을 읽으라는 의미로 다가왔다,힘든 시기가 결국 지나간다는 위로로 다가왔다,3,138
책과의 생활,마음에 특별히 남은 구절과 그 이유,170,"며칠 전 읽은 소설에서 '바람이 분다고 모두 흔들리는 것은 아니다'라는 구절이 유난히 오래 마음에 남았다. 예전엔 작은 변화에도 쉽게 흔들렸던 나 자신이 떠올랐기 때문이다. 요즘은 힘든 일이 닥쳐도 예전만큼 흔들리지 않는 내 모습을 발견하며, 이 문장이 나에게 위로와 용기를 준다는 생각이 들었다. 책을 덮은 뒤에도 그 말이 계속 머릿속을 맴돌았다.",화자가 최근 마음에 남았던 소설 속 구절은 어떤 의미로 다가왔는가?,잘 모르겠음,계속 도전하라는 뜻으로,작은 변화에도 쉽게 흔들리지 말라는 의미로,모든 변화는 나쁜 것이라는 의미로,작은 변화에도 쉽게 흔들리지 말라는 의미로,3,146
책과의 생활,마음에 특별히 남은 구절과 그 이유,170,"책을 읽다가 마음에 깊이 남는 구절을 만난 적이 있다. 그 구절은 '지금의 내가 언젠가의 나에게 용기가 된다'라는 문장이었는데, 무심코 넘길 수도 있었지만, 그날따라 유난히 힘든 하루를 보내고 있어서인지 한참을 그 문장을 바라봤다. 그 순간 내 과거의 작은 용기들이 모여 지금의 나를 만들었구나, 생각하며 스스로를 위로하게 되었다.",화자가 힘든 하루를 보내던 중에 마음에 남은 구절은 무엇에 관한 것이었는가?,잘 모르겠음,과거의 용기가 현재의 자신을 만든다는 내용,친구와의 우정에 관한 내용,미래에 대한 걱정에 관한 내용,과거의 용기가 현재의 자신을 만든다는 내용,2,140
책과의 생활,어릴 적 가장 좋아했던 책,170,"주황색 표지가 인상적이었던 동화책 한 권이 지금도 기억난다. 할머니 댁에 놀러갈 때마다 그 책을 들고 다녔는데, 책 속 주인공이 용기를 내어 친구를 도와주는 장면이 나오면 나도 모르게 가슴이 뛰곤 했다. 방학 때는 그 책을 여러 번 반복해서 읽으면서 글자를 따라 소리 내어 읽기도 했고, 그림을 따라 그려보기도 했다. 책장이 해질 정도로 읽어서 엄마가 새로 테이프로 표지를 붙여주셨던 일도 있었다.",어릴 적 내가 가장 좋아했던 책의 표지는 어떤 색이었나요?,잘 모르겠음,파란색,초록색,주황색,주황색,4,164
책과의 생활,어릴 적 가장 좋아했던 책,170,"초등학교 시절, 엄마가 도서관에서 빌려오신 '마법의 사과나무'라는 책을 처음 읽었을 때가 아직도 선명하다. 주인공이 사과나무와 친구가 되면서 겪는 여러 모험이 너무 신기해서, 밤마다 몰래 손전등을 켜고 몇 번이고 반복해서 읽었던 기억이 난다. 그때는 책을 덮으면 나도 사과나무와 대화를 나눌 수 있을 것 같은 착각이 들 정도로 이야기에 빠져들었고, 친구들에게도 자랑하곤 했다.",내가 어린 시절 반복해서 읽었던 책의 제목은 무엇이었나요?,잘 모르겠음,마법의 사과나무,비밀의 화원,소년 탐정 김전일,마법의 사과나무,2,160
책과의 생활,어릴 적 가장 좋아했던 책,170,"초등학교 시절에 자주 읽던 책 중에서 가장 기억에 남는 건 동화책 ‘마법의 시간여행’이었다. 매번 방과 후 집에 돌아오면 학교 책가방을 벗어두고 방 한쪽에 쌓아둔 시리즈를 꺼내어 한 권씩 읽는 시간이 정말 기다려졌다. 특히 공룡 시대로 모험을 떠나는 편이 재미있었고, 그때마다 상상 속에서 주인공들과 함께 탐험하는 기분이 들었다. 엄마가 간식으로 사과를 깎아주면 책장을 넘기며 한 입씩 먹던 그 순간들이 아직도 소중하게 기억에 남아 있다.",발화자가 가장 기억에 남는 책을 읽으며 엄마가 해준 것은 무엇인가요?,잘 모르겠음,따뜻한 우유를 주었다.,사과를 깎아주었다.,책을 함께 읽어주었다.,사과를 깎아주었다.,3,183
